,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
5728,68069468,3,2021-06-29 04:49:58,19,2516,8,5120,"billing=8,cpu=8,mem=5120M,node=1",1,TIMEOUT,1722360,2021-06-29 04:49:59,2021-06-29 12:11:07,64828,2021-06-30 06:11:35,0 days 18:00:00,68068428,0 days 07:21:09,26469,0 days 07:21:08,26468,0 days 18:00:28,64828,68068428,640.0,64800,2021-06-29 12:00:00,71941522,667,19,0.0004010177218399999,4552,71224,219975112,4246037.67,2019214.96,237,4384,4257712,103136.0,58704.25,6,48,30720,864.0,715.43,6,48,30720,864.0,715.43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:11:07,71941522,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,88,704,450560,9467.43,88,704,450560,9467.43,0,0,0,0,0.0,0.0,0.0,0.0,11566615,65143,0.00111,150904955,0.004666,0.23789112730390058,4.203603603603603,1.4359421582749954
5729,68069470,3,2021-06-29 04:49:58,19,2516,8,5120,"billing=8,cpu=8,mem=5120M,node=1",1,COMPLETED,1722360,2021-06-29 04:49:59,2021-06-29 12:11:07,39543,2021-06-29 23:10:10,0 days 18:00:00,68068430,0 days 07:21:09,26469,0 days 07:21:08,26468,0 days 10:59:03,39543,68068430,640.0,64800,2021-06-29 12:00:00,71941523,667,19,0.0004010177218399999,4553,71232,219980232,4246181.67,2019359.02,238,4392,4262832,103280.0,58848.32,7,56,35840,1008.0,859.49,7,56,35840,1008.0,859.49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:11:07,71941523,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,88,704,450560,9467.43,88,704,450560,9467.43,0,0,0,0,0.0,0.0,0.0,0.0,11566615,65143,0.00111,150904955,0.004666,0.23789112730390058,4.203603603603603,1.4359421582749954
5730,68072595,3,2021-06-29 05:40:44,47,12463,8,2048,"billing=1,cpu=8,gres/gpu=1,mem=2048M,node=1",1,CANCELLED,1955596,2021-06-29 17:36:17,2021-06-29 17:41:33,20154,2021-06-29 23:17:27,0 days 12:00:00,68071527,0 days 12:00:49,43249,0 days 00:05:16,316,0 days 05:35:54,20154,68071527,256.0,43200,2021-06-29 12:00:00,71943211,20493,47,0.00045773247268,25,200,98048,27744.0,336.4,1,8,2048,96.0,31.99,1,8,2048,96.0,31.99,1,8,2048,96.0,31.99,49,1,1,1,6924.0,12.0,12.0,12.0,80.1,4.0,4.0,4.0,0 days 05:41:33,71943211,132,2781,10295688,108310.4,10,79,346112,639.84,2,16,4096,107.68,2,16,4096,107.68,253,16,2,2,11366.68,137.28,13.46,13.46,11567548,2235,3.8e-05,1045352,3.2e-05,1.1875000000000002,0.8421052631578947,-0.17185025692665915
5731,68085825,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:51:51,2021-06-29 12:51:51,7,2021-06-29 12:51:58,0 days 05:30:00,68084757,0 days 05:38:21,20301,0 days 00:00:00,0,0 days 00:00:07,7,68084757,4000.0,19800,2021-06-29 12:00:00,71936986,3111,24,0.00046499306347000006,16,1863,14825816,228064.0,58269.75,2,512,2048000,2816.0,0.92,2,512,2048000,2816.0,0.92,2,512,2048000,2816.0,0.92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:51:51,71936986,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5732,68085824,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:51:43,2021-06-29 12:51:43,6,2021-06-29 12:51:49,0 days 05:30:00,68084756,0 days 05:38:13,20293,0 days 00:00:00,0,0 days 00:00:06,6,68084756,4000.0,19800,2021-06-29 12:00:00,71936985,3103,24,0.00046499306347000006,15,1607,13801816,226656.0,58269.33,1,256,1024000,1408.0,0.5,1,256,1024000,1408.0,0.5,1,256,1024000,1408.0,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:51:43,71936985,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5733,68085826,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:52:01,2021-06-29 12:52:01,6,2021-06-29 12:52:07,0 days 05:30:00,68084758,0 days 05:38:31,20311,0 days 00:00:00,0,0 days 00:00:06,6,68084758,4000.0,19800,2021-06-29 12:00:00,71936987,3121,24,0.00046499306347000006,17,2119,15849816,229472.0,58270.25,3,768,3072000,4224.0,1.42,3,768,3072000,4224.0,1.42,3,768,3072000,4224.0,1.42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:52:01,71936987,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5734,68085827,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:52:09,2021-06-29 12:52:09,7,2021-06-29 12:52:16,0 days 05:30:00,68084759,0 days 05:38:39,20319,0 days 00:00:00,0,0 days 00:00:07,7,68084759,4000.0,19800,2021-06-29 12:00:00,71936988,3129,24,0.00046499306347000006,18,2375,16873816,230880.0,58270.68,4,1024,4096000,5632.0,1.85,4,1024,4096000,5632.0,1.85,4,1024,4096000,5632.0,1.85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:52:09,71936988,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5735,68085828,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:52:17,2021-06-29 12:52:17,6,2021-06-29 12:52:23,0 days 05:30:00,68084760,0 days 05:38:47,20327,0 days 00:00:00,0,0 days 00:00:06,6,68084760,4000.0,19800,2021-06-29 12:00:00,71936989,3137,24,0.00046499306347000006,19,2631,17897816,232288.0,58271.18,5,1280,5120000,7040.0,2.35,5,1280,5120000,7040.0,2.35,5,1280,5120000,7040.0,2.35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:52:17,71936989,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5736,68085831,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:52:45,2021-06-29 12:52:45,6,2021-06-29 12:52:51,0 days 05:30:00,68084763,0 days 05:39:15,20355,0 days 00:00:00,0,0 days 00:00:06,6,68084763,4000.0,19800,2021-06-29 12:00:00,71936990,3165,24,0.00046499306347000006,20,2887,18921816,233696.0,58271.6,6,1536,6144000,8448.0,2.77,6,1536,6144000,8448.0,2.77,6,1536,6144000,8448.0,2.77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:52:45,71936990,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5737,68085830,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:52:36,2021-06-29 12:52:36,7,2021-06-29 12:52:43,0 days 05:30:00,68084762,0 days 05:39:06,20346,0 days 00:00:00,0,0 days 00:00:07,7,68084762,4000.0,19800,2021-06-29 12:00:00,71936984,3156,24,0.00046499306347000006,14,1351,12777816,225248.0,58268.83,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:52:36,71936984,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5738,68085829,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:52:28,2021-06-29 12:52:28,6,2021-06-29 12:52:34,0 days 05:30:00,68084761,0 days 05:38:58,20338,0 days 00:00:00,0,0 days 00:00:06,6,68084761,4000.0,19800,2021-06-29 12:00:00,71936999,3148,24,0.00046499306347000006,29,5191,28137816,246368.0,58276.65,15,3840,15360000,21120.0,7.82,15,3840,15360000,21120.0,7.82,15,3840,15360000,21120.0,7.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:52:28,71936999,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5739,68085834,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1074913,2021-06-29 12:53:12,2021-06-29 12:53:12,7,2021-06-29 12:53:19,0 days 05:30:00,68084766,0 days 05:39:42,20382,0 days 00:00:00,0,0 days 00:00:07,7,68084766,4000.0,19800,2021-06-29 12:00:00,71936994,3192,24,0.00046499306347000006,24,3911,23017816,239328.0,58273.52,10,2560,10240000,14080.0,4.69,10,2560,10240000,14080.0,4.69,10,2560,10240000,14080.0,4.69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:53:12,71936994,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5740,68085833,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1990392,2021-06-29 12:53:01,2021-06-29 12:53:01,9,2021-06-29 12:53:10,0 days 05:30:00,68084765,0 days 05:39:31,20371,0 days 00:00:00,0,0 days 00:00:09,9,68084765,4000.0,19800,2021-06-29 12:00:00,71936993,3181,24,0.00046499306347000006,23,3655,21993816,237920.0,58272.88,9,2304,9216000,12672.0,4.05,9,2304,9216000,12672.0,4.05,9,2304,9216000,12672.0,4.05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:53:01,71936993,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5741,68085836,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:50:37,2021-06-29 12:50:37,9,2021-06-29 12:50:46,0 days 05:30:00,68084768,0 days 05:37:07,20227,0 days 00:00:00,0,0 days 00:00:09,9,68084768,4000.0,19800,2021-06-29 12:00:00,71936998,3037,24,0.00046499306347000006,28,4935,27113816,244960.0,58276.01,14,3584,14336000,19712.0,7.18,14,3584,14336000,19712.0,7.18,14,3584,14336000,19712.0,7.18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:50:37,71936998,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5742,68085832,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1990392,2021-06-29 12:52:55,2021-06-29 12:52:55,6,2021-06-29 12:53:01,0 days 05:30:00,68084764,0 days 05:39:25,20365,0 days 00:00:00,0,0 days 00:00:06,6,68084764,4000.0,19800,2021-06-29 12:00:00,71936992,3175,24,0.00046499306347000006,22,3399,20969816,236512.0,58272.46,8,2048,8192000,11264.0,3.63,8,2048,8192000,11264.0,3.63,8,2048,8192000,11264.0,3.63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:52:55,71936992,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5743,68085837,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:50:53,2021-06-29 12:50:53,8,2021-06-29 12:51:01,0 days 05:30:00,68084769,0 days 05:37:23,20243,0 days 00:00:00,0,0 days 00:00:08,8,68084769,4000.0,19800,2021-06-29 12:00:00,71936995,3053,24,0.00046499306347000006,25,4167,24041816,240736.0,58274.02,11,2816,11264000,15488.0,5.19,11,2816,11264000,15488.0,5.19,11,2816,11264000,15488.0,5.19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:50:53,71936995,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5744,68085838,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:51:06,2021-06-29 12:51:06,10,2021-06-29 12:51:16,0 days 05:30:00,68084770,0 days 05:37:36,20256,0 days 00:00:00,0,0 days 00:00:10,10,68084770,4000.0,19800,2021-06-29 12:00:00,71936996,3066,24,0.00046499306347000006,26,4423,25065816,242144.0,58274.59,12,3072,12288000,16896.0,5.76,12,3072,12288000,16896.0,5.76,12,3072,12288000,16896.0,5.76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:51:06,71936996,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5745,68085839,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:51:19,2021-06-29 12:51:19,10,2021-06-29 12:51:29,0 days 05:30:00,68084771,0 days 05:37:49,20269,0 days 00:00:00,0,0 days 00:00:10,10,68084771,4000.0,19800,2021-06-29 12:00:00,71936997,3079,24,0.00046499306347000006,27,4679,26089816,243552.0,58275.3,13,3328,13312000,18304.0,6.47,13,3328,13312000,18304.0,6.47,13,3328,13312000,18304.0,6.47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:51:19,71936997,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5746,68085840,3,2021-06-29 07:13:30,24,1477,256,1024000,"billing=256,cpu=256,node=8",8,COMPLETED,1991583,2021-06-29 12:51:35,2021-06-29 12:51:35,6,2021-06-29 12:51:41,0 days 05:30:00,68084772,0 days 05:38:05,20285,0 days 00:00:00,0,0 days 00:00:06,6,68084772,4000.0,19800,2021-06-29 12:00:00,71936991,3095,24,0.00046499306347000006,21,3143,19945816,235104.0,58272.03,7,1792,7168000,9856.0,3.2,7,1792,7168000,9856.0,3.2,7,1792,7168000,9856.0,3.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:51:35,71936991,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,1,256,1024000,385.99,1,256,1024000,385.99,0,0,0,0,0.0,0.0,0.0,0.0,11566502,65143,0.00111,25243239,0.000781,1.4212548015364919,0.7036036036036035,-0.3515401444666938
5747,68100628,3,2021-06-29 10:18:42,17,19145,64,196608,"billing=64,cpu=64,mem=196608M,node=1",16,COMPLETED,1978996,2021-06-29 15:23:27,2021-06-29 15:27:38,7694,2021-06-29 17:35:52,0 days 02:50:00,68099552,0 days 05:08:56,18536,0 days 00:04:11,251,0 days 02:08:14,7694,68099552,3072.0,10200,2021-06-29 12:00:00,71937007,12458,17,0.00046059442695,37,5532,30206296,253396.0,61053.87,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 03:27:38,71937007,4884,31238,111897700,1337952.83,31,164,592644,196.49,2,65,324608,119.52,1,64,196608,73.3,0,0,0,0,0.0,0.0,0.0,0.0,11568299,197000,0.003358,85599992,0.002647,1.2686059690215337,0.788266825491364,-0.23791863541038466
5748,68100627,3,2021-06-29 10:18:42,17,19145,64,196608,"billing=64,cpu=64,mem=196608M,node=1",16,FAILED,1978996,2021-06-29 15:19:00,2021-06-29 15:21:47,97,2021-06-29 15:23:24,0 days 02:50:00,68099551,0 days 05:03:05,18185,0 days 00:02:47,167,0 days 00:01:37,97,68099551,3072.0,10200,2021-06-29 12:00:00,71937008,12107,17,0.00046059442695,38,5596,30402904,253577.33,61190.65,1,64,196608,181.33,136.78,1,64,196608,181.33,136.78,1,64,196608,181.33,136.78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 03:21:47,71937008,4884,31238,111897700,1337952.83,31,164,592644,196.49,2,65,324608,119.52,1,64,196608,73.3,0,0,0,0,0.0,0.0,0.0,0.0,11568299,197000,0.003358,85599992,0.002647,1.2686059690215337,0.788266825491364,-0.23791863541038466
5749,68100626,3,2021-06-29 10:18:42,17,19145,64,196608,"billing=64,cpu=64,mem=196608M,node=1",12,COMPLETED,1978996,2021-06-29 12:48:49,2021-06-29 12:48:54,9005,2021-06-29 15:18:59,0 days 02:50:00,68099550,0 days 02:30:12,9012,0 days 00:00:05,5,0 days 02:30:05,9005,68099550,3072.0,10200,2021-06-29 12:00:00,71937009,2934,17,0.00046059442695,39,5660,30599512,253758.67,61192.38,2,128,393216,362.67,138.51,2,128,393216,362.67,138.51,2,128,393216,362.67,138.51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:48:54,71937009,4884,31238,111897700,1337952.83,31,164,592644,196.49,2,65,324608,119.52,1,64,196608,73.3,0,0,0,0,0.0,0.0,0.0,0.0,11568299,197000,0.003358,85599992,0.002647,1.2686059690215337,0.788266825491364,-0.23791863541038466
5750,68103469,3,2021-06-29 10:44:48,20,1231,600,2457600,"billing=600,cpu=600,mem=2457600M,node=1",99,FAILED,966775,2021-06-29 10:44:48,2021-06-29 13:47:54,38974,2021-06-30 00:37:28,3 days 00:00:00,68102393,0 days 03:03:06,10986,0 days 03:03:06,10986,0 days 10:49:34,38974,68102393,4096.0,259200,2021-06-29 12:00:00,71937094,6474,20,0.00045013707142,124,6396,31279448,366900.0,66812.32,8,64,16384,3520.0,1600.1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 01:47:54,71937094,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11566478,65143,0.00111,38230336,0.001182,0.9390862944162437,1.0648648648648649,0.0628479036596637
5751,68106571,3,2021-06-29 11:10:48,24,12004,64,256000,"billing=64,cpu=64,node=2",2,COMPLETED,936473,2021-06-29 11:10:48,2021-06-29 13:17:06,536,2021-06-29 13:26:02,0 days 08:00:00,68105495,0 days 02:06:18,7578,0 days 02:06:18,7578,0 days 00:08:56,536,68105495,4000.0,28800,2021-06-29 12:00:00,71940771,4626,24,0.00040729623297000003,3801,57361,174480792,3341680.37,1341485.89,73,5920,17937408,44352.0,16956.32,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 01:17:06,71940771,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11567510,65143,0.00111,108135728,0.003344,0.3319377990430622,3.0126126126126125,1.1028076798982125
5752,68106591,3,2021-06-29 11:11:04,24,12004,64,256000,"billing=64,cpu=64,node=2",2,COMPLETED,936473,2021-06-29 11:11:04,2021-06-29 13:17:06,5584,2021-06-29 14:50:10,0 days 08:00:00,68105515,0 days 02:06:02,7562,0 days 02:06:02,7562,0 days 01:33:04,5584,68105515,4000.0,28800,2021-06-29 12:00:00,71940772,4626,24,0.00040729623297000003,3802,57425,174736792,3342192.37,1341495.42,74,5984,18193408,44864.0,16965.85,1,64,256000,512.0,9.53,1,64,256000,512.0,9.53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 01:17:06,71940772,4884,31238,111897700,1337952.83,48,1792,4902912,11328.67,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11567510,65143,0.00111,108135728,0.003344,0.3319377990430622,3.0126126126126125,1.1028076798982125
5753,68107824,3,2021-06-29 11:22:19,17,16873,256,786432,"billing=256,cpu=256,mem=786432M,node=4",40,COMPLETED,1689047,2021-06-29 11:22:19,2021-06-30 09:56:19,34,2021-06-30 09:56:53,0 days 02:50:00,68106748,0 days 22:34:00,81240,0 days 22:34:00,81240,0 days 00:00:34,34,68106748,3072.0,10200,2021-06-29 12:00:00,71943134,78979,17,0.00039348308937000003,6164,73594,224951176,4470859.1,2088532.92,7,206,639488,570.0,302.72,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 21:56:19,71943134,4884,31238,111897700,1337952.83,31,164,592644,196.49,2,456,1400832,700.63,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11567962,65143,0.00111,295991212,0.009152,0.12128496503496504,8.245045045045044,2.109612419313199
5754,68108727,3,2021-06-29 11:44:06,20,8637,1,2048,"billing=1,cpu=1,mem=2048M,node=1",1,COMPLETED,960799,2021-06-29 11:44:06,2021-06-29 12:12:52,21314,2021-06-29 18:08:06,1 days 12:00:00,68107651,0 days 00:28:46,1726,0 days 00:28:46,1726,0 days 05:55:14,21314,68107651,2048.0,129600,2021-06-29 12:00:00,71943180,772,20,0.00022370438096999998,6210,75837,233840136,4695420.43,2278586.44,2691,8205,13327928,442470.3,125792.64,1,1,2048,36.0,5.63,1,1,2048,36.0,5.63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:12:52,71943180,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,1,1,2048,23.77,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11567206,1,0.0,32709361,0.001011,0.0,inf,inf
5755,68108725,3,2021-06-29 11:43:55,20,8637,1,2048,"billing=1,cpu=1,mem=2048M,node=1",1,COMPLETED,960799,2021-06-29 11:43:55,2021-06-29 12:12:52,20275,2021-06-29 17:50:47,1 days 12:00:00,68107649,0 days 00:28:57,1737,0 days 00:28:57,1737,0 days 05:37:55,20275,68107649,2048.0,129600,2021-06-29 12:00:00,71943179,772,20,0.00022370438096999998,6209,75836,233838088,4695384.43,2278580.8,2690,8204,13325880,442434.3,125787.01,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:12:52,71943179,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,1,1,2048,23.77,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11567206,1,0.0,32709361,0.001011,0.0,inf,inf
5756,68108722,3,2021-06-29 11:43:46,20,8637,1,2048,"billing=1,cpu=1,mem=2048M,node=1",1,COMPLETED,960799,2021-06-29 11:43:46,2021-06-29 12:12:52,24032,2021-06-29 18:53:24,1 days 12:00:00,68107646,0 days 00:29:06,1746,0 days 00:29:06,1746,0 days 06:40:32,24032,68107646,2048.0,129600,2021-06-29 12:00:00,71943181,772,20,0.00022370438096999998,6211,75838,233842184,4695456.43,2278592.36,2692,8206,13329976,442506.3,125798.57,2,2,4096,72.0,11.55,2,2,4096,72.0,11.55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 00:12:52,71943181,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,1,1,2048,23.77,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,11567206,1,0.0,32709361,0.001011,0.0,inf,inf
